r,i,reg_cap_cost_mult
b316,csp1_11,1
b316,csp1_12,1
b316,csp1_2,1
b316,csp1_3,1
b316,csp1_4,1
b316,csp1_5,1
b316,csp1_6,1
b316,csp1_7,1
b316,csp1_8,1
b316,csp1_9,1
b316,dac,1
b316,distpv,1
b316,dupv_1,1
b316,dupv_10,1
b316,dupv_2,1
b316,dupv_3,1
b316,dupv_4,1
b316,dupv_5,1
b316,dupv_6,1
b316,dupv_7,1
b316,dupv_8,1
b316,dupv_9,1
b316,electrolyzer,1
b316,Gas-CC,1
b316,Gas-CC-CCS-F1,1
b316,Gas-CC-CCS-F2,1
b316,Gas-CC-CCS-F3,1
b316,Gas-CT,1
b316,hydD,1
b316,hydED,1
b316,hydEND,1
b316,hydND,1
b316,hydNPD,1
b316,hydNPND,1
b316,Hydro,1
b316,hydSD,1
b316,hydSND,1
b316,hydUD,1
b316,hydUND,1
b316,ice,1
b316,lfill-gas,1
b316,MHKwave,1
b316,Nuclear,1
b316,Nuclear-SMR,1
b316,Ocean,1
b316,o-g-s,1
b316,PSH,1
b316,H2-CC,1
b316,H2-CT,1
b316,smr,1
b316,smr_ccs,1
b316,UPV,1
b316,OFSWIND,1
b316,ONSWIND,1
b316,coal-CCS_mod,1
b316,coal-CCS_max,1
b316,Gas-CC-CCS_mod,1
b316,Gas-CC-CCS_max,1
b316,beccs_mod,1
b316,beccs_max,1
b316,dac_gas,1
b316,egs_allkm_1,1
b316,egs_allkm_2,1
b316,egs_allkm_3,1
b316,egs_allkm_4,1
b316,egs_allkm_5,1
b316,egs_allkm_6,1
b316,egs_allkm_7,1
b316,egs_allkm_8,1
b316,egs_allkm_9,1
b316,egs_allkm_10,1
b316,geohydro_allkm_1,1
b316,geohydro_allkm_2,1
b316,geohydro_allkm_3,1
b316,geohydro_allkm_4,1
b316,geohydro_allkm_5,1
b316,geohydro_allkm_6,1
b316,geohydro_allkm_7,1
b316,geohydro_allkm_8,1
b316,geohydro_allkm_9,1
b316,geohydro_allkm_10,1
b316,egs_nearfield_1,1
b316,egs_nearfield_2,1
b316,egs_nearfield_3,1
b316,egs_nearfield_4,1
b316,egs_nearfield_5,1
b316,egs_nearfield_6,1
b316,egs_nearfield_7,1
b316,egs_nearfield_8,1
b316,egs_nearfield_9,1
b316,egs_nearfield_10,1
b317,BATTERY,1
b317,biopower,1
b317,caes,1
b317,can-imports,1
b317,coal-CCS-F1,1
b317,coal-CCS-F2,1
b317,coal-CCS-F3,1
b317,Coal-IGCC,1
b317,coal-new,1
b317,CoalOldScr,1
b317,CoalOldUns,1
b317,CofireNew,1
b317,CofireOld,1
b317,csp1_1,1
b317,csp1_10,1
b317,csp1_11,1
b317,csp1_12,1
b317,csp1_2,1
b317,csp1_3,1
b317,csp1_4,1
b317,csp1_5,1
b317,csp1_6,1
b317,csp1_7,1
b317,csp1_8,1
b317,csp1_9,1
b317,dac,1
b317,distpv,1
b317,dupv_1,1
b317,dupv_10,1
b317,dupv_2,1
b317,dupv_3,1
b317,dupv_4,1
b317,dupv_5,1
b317,dupv_6,1
b317,dupv_7,1
b317,dupv_8,1
b317,dupv_9,1
b317,electrolyzer,1
b317,Gas-CC,1
b317,Gas-CC-CCS-F1,1
b317,Gas-CC-CCS-F2,1
b317,Gas-CC-CCS-F3,1
b317,Gas-CT,1
b317,hydD,1
b317,hydED,1
b317,hydEND,1
b317,hydND,1
b317,hydNPD,1
b317,hydNPND,1
b317,Hydro,1
b317,hydSD,1
b317,hydSND,1
b317,hydUD,1
b317,hydUND,1
b317,ice,1
b317,lfill-gas,1
b317,MHKwave,1
b317,Nuclear,1
b317,Nuclear-SMR,1
b317,Ocean,1
b317,o-g-s,1
b317,PSH,1
b317,H2-CC,1
b317,H2-CT,1
b317,smr,1
b317,smr_ccs,1
b317,UPV,1
b317,OFSWIND,1
b317,ONSWIND,1
b317,coal-CCS_mod,1
b317,coal-CCS_max,1
b317,Gas-CC-CCS_mod,1
b317,Gas-CC-CCS_max,1
b317,beccs_mod,1
b317,beccs_max,1
b317,dac_gas,1
b317,egs_allkm_1,1
b317,egs_allkm_2,1
b317,egs_allkm_3,1
b317,egs_allkm_4,1
b317,egs_allkm_5,1
b317,egs_allkm_6,1
b317,egs_allkm_7,1
b317,egs_allkm_8,1
b317,egs_allkm_9,1
b317,egs_allkm_10,1
b317,geohydro_allkm_1,1
b317,geohydro_allkm_2,1
b317,geohydro_allkm_3,1
b317,geohydro_allkm_4,1
b317,geohydro_allkm_5,1
b317,geohydro_allkm_6,1
b317,geohydro_allkm_7,1
b317,geohydro_allkm_8,1
b317,geohydro_allkm_9,1
b317,geohydro_allkm_10,1
b317,egs_nearfield_1,1
b317,egs_nearfield_2,1
b317,egs_nearfield_3,1
b317,egs_nearfield_4,1
b317,egs_nearfield_5,1
b317,egs_nearfield_6,1
b317,egs_nearfield_7,1
b317,egs_nearfield_8,1
b317,egs_nearfield_9,1
b317,egs_nearfield_10,1
b318,BATTERY,1
b318,biopower,1
b318,caes,1
b318,can-imports,1
b318,coal-CCS-F1,1
b318,coal-CCS-F2,1
b318,coal-CCS-F3,1
b318,Coal-IGCC,1
b318,coal-new,1
b318,CoalOldScr,1
b318,CoalOldUns,1
b318,CofireNew,1
b318,CofireOld,1
b318,csp1_1,1
b318,csp1_10,1
b318,csp1_11,1
b318,csp1_12,1
b318,csp1_2,1
b318,csp1_3,1
b318,csp1_4,1
b318,csp1_5,1
b318,csp1_6,1
b318,csp1_7,1
b318,csp1_8,1
b318,csp1_9,1
b318,dac,1
b318,distpv,1
b318,dupv_1,1
b318,dupv_10,1
b318,dupv_2,1
b318,dupv_3,1
b318,dupv_4,1
b318,dupv_5,1
b318,dupv_6,1
b318,dupv_7,1
b318,dupv_8,1
b318,dupv_9,1
b318,electrolyzer,1
b318,Gas-CC,1
b318,Gas-CC-CCS-F1,1
b318,Gas-CC-CCS-F2,1
b318,Gas-CC-CCS-F3,1
b318,Gas-CT,1
b318,hydD,1
b318,hydED,1
b318,hydEND,1
b318,hydND,1
b318,hydNPD,1
b318,hydNPND,1
b318,Hydro,1
b318,hydSD,1
b318,hydSND,1
b318,hydUD,1
b318,hydUND,1
b318,ice,1
b318,lfill-gas,1
b318,MHKwave,1
b318,Nuclear,1
b318,Nuclear-SMR,1
b318,Ocean,1
b318,o-g-s,1
b318,PSH,1
b318,H2-CC,1
b318,H2-CT,1
b318,smr,1
b318,smr_ccs,1
b318,UPV,1
b318,OFSWIND,1
b318,ONSWIND,1
b318,coal-CCS_mod,1
b318,coal-CCS_max,1
b318,Gas-CC-CCS_mod,1
b318,Gas-CC-CCS_max,1
b318,beccs_mod,1
b318,beccs_max,1
b318,dac_gas,1
b318,egs_allkm_1,1
b318,egs_allkm_2,1
b318,egs_allkm_3,1
b318,egs_allkm_4,1
b318,egs_allkm_5,1
b318,egs_allkm_6,1
b318,egs_allkm_7,1
b318,egs_allkm_8,1
b318,egs_allkm_9,1
b318,egs_allkm_10,1
b318,geohydro_allkm_1,1
b318,geohydro_allkm_2,1
b318,geohydro_allkm_3,1
b318,geohydro_allkm_4,1
b318,geohydro_allkm_5,1
b318,geohydro_allkm_6,1
b318,geohydro_allkm_7,1
b318,geohydro_allkm_8,1
b318,geohydro_allkm_9,1
b318,geohydro_allkm_10,1
b318,egs_nearfield_1,1
b318,egs_nearfield_2,1
b318,egs_nearfield_3,1
b318,egs_nearfield_4,1
b318,egs_nearfield_5,1
b318,egs_nearfield_6,1
b318,egs_nearfield_7,1
b318,egs_nearfield_8,1
b318,egs_nearfield_9,1
b318,egs_nearfield_10,1
b319,BATTERY,1
b319,biopower,1
b319,caes,1
b319,can-imports,1
b319,coal-CCS-F1,1
b319,coal-CCS-F2,1
b319,coal-CCS-F3,1
b319,Coal-IGCC,1
b319,coal-new,1
b319,CoalOldScr,1
b319,CoalOldUns,1
b319,CofireNew,1
b319,CofireOld,1
b319,csp1_1,1
b319,csp1_10,1
b319,csp1_11,1
b319,csp1_12,1
b319,csp1_2,1
b319,csp1_3,1
b319,csp1_4,1
b319,csp1_5,1
b319,csp1_6,1
b319,csp1_7,1
b319,csp1_8,1
b319,csp1_9,1
b319,dac,1
b319,distpv,1
b319,dupv_1,1
b319,dupv_10,1
b319,dupv_2,1
b319,dupv_3,1
b319,dupv_4,1
b319,dupv_5,1
b319,dupv_6,1
b319,dupv_7,1
b319,dupv_8,1
b319,dupv_9,1
b319,electrolyzer,1
b319,Gas-CC,1
b319,Gas-CC-CCS-F1,1
b319,Gas-CC-CCS-F2,1
b319,Gas-CC-CCS-F3,1
b319,Gas-CT,1
b319,hydD,1
b319,hydED,1
b319,hydEND,1
b319,hydND,1
b319,hydNPD,1
b319,hydNPND,1
b319,Hydro,1
b319,hydSD,1
b319,hydSND,1
b319,hydUD,1
b319,hydUND,1
b319,ice,1
b319,lfill-gas,1
b319,MHKwave,1
b319,Nuclear,1
b319,Nuclear-SMR,1
b319,Ocean,1
b319,o-g-s,1
b319,PSH,1
b319,H2-CC,1
b319,H2-CT,1
b319,smr,1
b319,smr_ccs,1
b319,UPV,1
b319,OFSWIND,1
b319,ONSWIND,1
b319,coal-CCS_mod,1
b319,coal-CCS_max,1
b319,Gas-CC-CCS_mod,1
b319,Gas-CC-CCS_max,1
b319,beccs_mod,1
b319,beccs_max,1
b319,dac_gas,1
b319,egs_allkm_1,1
b319,egs_allkm_2,1
b319,egs_allkm_3,1
b319,egs_allkm_4,1
b319,egs_allkm_5,1
b319,egs_allkm_6,1
b319,egs_allkm_7,1
b319,egs_allkm_8,1
b319,egs_allkm_9,1
b319,egs_allkm_10,1
b319,geohydro_allkm_1,1
b319,geohydro_allkm_2,1
b319,geohydro_allkm_3,1
b319,geohydro_allkm_4,1
b319,geohydro_allkm_5,1
b319,geohydro_allkm_6,1
b319,geohydro_allkm_7,1
b319,geohydro_allkm_8,1
b319,geohydro_allkm_9,1
b319,geohydro_allkm_10,1
b319,egs_nearfield_1,1
b319,egs_nearfield_2,1
b319,egs_nearfield_3,1
b319,egs_nearfield_4,1
b319,egs_nearfield_5,1
b319,egs_nearfield_6,1
b319,egs_nearfield_7,1
b319,egs_nearfield_8,1
b319,egs_nearfield_9,1
b319,egs_nearfield_10,1
b320,BATTERY,1
b320,biopower,1
b320,caes,1
b320,can-imports,1
b320,coal-CCS-F1,1
b320,coal-CCS-F2,1
b320,coal-CCS-F3,1
b320,Coal-IGCC,1
b320,coal-new,1
b320,CoalOldScr,1
b320,CoalOldUns,1
b320,CofireNew,1
b320,CofireOld,1
b320,csp1_1,1
b320,csp1_10,1
b320,csp1_11,1
b320,csp1_12,1
b320,csp1_2,1
b320,csp1_3,1
b320,csp1_4,1
b320,csp1_5,1
b320,csp1_6,1
b320,csp1_7,1
b320,csp1_8,1
b320,csp1_9,1
b320,dac,1
b320,distpv,1
b320,dupv_1,1
b320,dupv_10,1
b320,dupv_2,1
b320,dupv_3,1
b320,dupv_4,1
b320,dupv_5,1
b320,dupv_6,1
b320,dupv_7,1
b320,dupv_8,1
b320,dupv_9,1
b320,electrolyzer,1
b320,Gas-CC,1
b320,Gas-CC-CCS-F1,1
b320,Gas-CC-CCS-F2,1
b320,Gas-CC-CCS-F3,1
b320,Gas-CT,1
b320,hydD,1
b320,hydED,1
b320,hydEND,1
b320,hydND,1
b320,hydNPD,1
b320,hydNPND,1
b320,Hydro,1
b320,hydSD,1
b320,hydSND,1
b320,hydUD,1
b320,hydUND,1
b320,ice,1
b320,lfill-gas,1
b320,MHKwave,1
b320,Nuclear,1
b320,Nuclear-SMR,1
b320,Ocean,1
b320,o-g-s,1
b320,PSH,1
b320,H2-CC,1
b320,H2-CT,1
b320,smr,1
b320,smr_ccs,1
b320,UPV,1
b320,OFSWIND,1
b320,ONSWIND,1
b320,coal-CCS_mod,1
b320,coal-CCS_max,1
b320,Gas-CC-CCS_mod,1
b320,Gas-CC-CCS_max,1
b320,beccs_mod,1
b320,beccs_max,1
b320,dac_gas,1
b320,egs_allkm_1,1
b320,egs_allkm_2,1
b320,egs_allkm_3,1
b320,egs_allkm_4,1
b320,egs_allkm_5,1
b320,egs_allkm_6,1
b320,egs_allkm_7,1
b320,egs_allkm_8,1
b320,egs_allkm_9,1
b320,egs_allkm_10,1
b320,geohydro_allkm_1,1
b320,geohydro_allkm_2,1
b320,geohydro_allkm_3,1
b320,geohydro_allkm_4,1
b320,geohydro_allkm_5,1
b320,geohydro_allkm_6,1
b320,geohydro_allkm_7,1
b320,geohydro_allkm_8,1
b320,geohydro_allkm_9,1
b320,geohydro_allkm_10,1
b320,egs_nearfield_1,1
b320,egs_nearfield_2,1
b320,egs_nearfield_3,1
b320,egs_nearfield_4,1
b320,egs_nearfield_5,1
b320,egs_nearfield_6,1
b320,egs_nearfield_7,1
b320,egs_nearfield_8,1
b320,egs_nearfield_9,1
b320,egs_nearfield_10,1
b321,BATTERY,1
b321,biopower,1
b321,caes,1
b321,can-imports,1
b321,coal-CCS-F1,1
b321,coal-CCS-F2,1
b321,coal-CCS-F3,1
b321,Coal-IGCC,1
b321,coal-new,1
b321,CoalOldScr,1
b321,CoalOldUns,1
b321,CofireNew,1
b321,CofireOld,1
b321,csp1_1,1
b321,csp1_10,1
b321,csp1_11,1
b321,csp1_12,1
b321,csp1_2,1
b321,csp1_3,1
b321,csp1_4,1
b321,csp1_5,1
b321,csp1_6,1
b321,csp1_7,1
b321,csp1_8,1
b321,csp1_9,1
b321,dac,1
b321,distpv,1
b321,dupv_1,1
b321,dupv_10,1
b321,dupv_2,1
b321,dupv_3,1
b321,dupv_4,1
b321,dupv_5,1
b321,dupv_6,1
b321,dupv_7,1
b321,dupv_8,1
b321,dupv_9,1
b321,electrolyzer,1
b321,Gas-CC,1
b321,Gas-CC-CCS-F1,1
b321,Gas-CC-CCS-F2,1
b321,Gas-CC-CCS-F3,1
b321,Gas-CT,1
b321,hydD,1
b321,hydED,1
b321,hydEND,1
b321,hydND,1
b321,hydNPD,1
b321,hydNPND,1
b321,Hydro,1
b321,hydSD,1
b321,hydSND,1
b321,hydUD,1
b321,hydUND,1
b321,ice,1
b321,lfill-gas,1
b321,MHKwave,1
b321,Nuclear,1
b321,Nuclear-SMR,1
b321,Ocean,1
b321,o-g-s,1
b321,PSH,1
b321,H2-CC,1
b321,H2-CT,1
b321,smr,1
b321,smr_ccs,1
b321,UPV,1
b321,OFSWIND,1
b321,ONSWIND,1
b321,coal-CCS_mod,1
b321,coal-CCS_max,1
b321,Gas-CC-CCS_mod,1
b321,Gas-CC-CCS_max,1
b321,beccs_mod,1
b321,beccs_max,1
b321,dac_gas,1
b321,egs_allkm_1,1
b321,egs_allkm_2,1
b321,egs_allkm_3,1
b321,egs_allkm_4,1
b321,egs_allkm_5,1
b321,egs_allkm_6,1
b321,egs_allkm_7,1
b321,egs_allkm_8,1
b321,egs_allkm_9,1
b321,egs_allkm_10,1
b321,geohydro_allkm_1,1
b321,geohydro_allkm_2,1
b321,geohydro_allkm_3,1
b321,geohydro_allkm_4,1
b321,geohydro_allkm_5,1
b321,geohydro_allkm_6,1
b321,geohydro_allkm_7,1
b321,geohydro_allkm_8,1
b321,geohydro_allkm_9,1
b321,geohydro_allkm_10,1
b321,egs_nearfield_1,1
b321,egs_nearfield_2,1
b321,egs_nearfield_3,1
b321,egs_nearfield_4,1
b321,egs_nearfield_5,1
b321,egs_nearfield_6,1
b321,egs_nearfield_7,1
b321,egs_nearfield_8,1
b321,egs_nearfield_9,1
b321,egs_nearfield_10,1
b322,BATTERY,1
b322,biopower,1
b322,caes,1
b322,can-imports,1
b322,coal-CCS-F1,1
b322,coal-CCS-F2,1
b322,coal-CCS-F3,1
b322,Coal-IGCC,1
b322,coal-new,1
b322,CoalOldScr,1
b322,CoalOldUns,1
b322,CofireNew,1
b322,CofireOld,1
b322,csp1_1,1
b322,csp1_10,1
b322,csp1_11,1
b322,csp1_12,1
b322,csp1_2,1
b322,csp1_3,1
b322,csp1_4,1
b322,csp1_5,1
b322,csp1_6,1
b322,csp1_7,1
b322,csp1_8,1
b322,csp1_9,1
b322,dac,1
b322,distpv,1
b322,dupv_1,1
b322,dupv_10,1
b322,dupv_2,1
b322,dupv_3,1
b322,dupv_4,1
b322,dupv_5,1
b322,dupv_6,1
b322,dupv_7,1
b322,dupv_8,1
b322,dupv_9,1
b322,electrolyzer,1
b322,Gas-CC,1
b322,Gas-CC-CCS-F1,1
b322,Gas-CC-CCS-F2,1
b322,Gas-CC-CCS-F3,1
b322,Gas-CT,1
b322,hydD,1
b322,hydED,1
b322,hydEND,1
b322,hydND,1
b322,hydNPD,1
b322,hydNPND,1
b322,Hydro,1
b322,hydSD,1
b322,hydSND,1
b322,hydUD,1
b322,hydUND,1
b322,ice,1
b322,lfill-gas,1
b322,MHKwave,1
b322,Nuclear,1
b322,Nuclear-SMR,1
b322,Ocean,1
b322,o-g-s,1
b322,PSH,1
b322,H2-CC,1
b322,H2-CT,1
b322,smr,1
b322,smr_ccs,1
b322,UPV,1
b322,OFSWIND,1
b322,ONSWIND,1
b322,coal-CCS_mod,1
b322,coal-CCS_max,1
b322,Gas-CC-CCS_mod,1
b322,Gas-CC-CCS_max,1
b322,beccs_mod,1
b322,beccs_max,1
b322,dac_gas,1
b322,egs_allkm_1,1
b322,egs_allkm_2,1
b322,egs_allkm_3,1
b322,egs_allkm_4,1
b322,egs_allkm_5,1
b322,egs_allkm_6,1
b322,egs_allkm_7,1
b322,egs_allkm_8,1
b322,egs_allkm_9,1
b322,egs_allkm_10,1
b322,geohydro_allkm_1,1
b322,geohydro_allkm_2,1
b322,geohydro_allkm_3,1
b322,geohydro_allkm_4,1
b322,geohydro_allkm_5,1
b322,geohydro_allkm_6,1
b322,geohydro_allkm_7,1
b322,geohydro_allkm_8,1
b322,geohydro_allkm_9,1
b322,geohydro_allkm_10,1
b322,egs_nearfield_1,1
b322,egs_nearfield_2,1
b322,egs_nearfield_3,1
b322,egs_nearfield_4,1
b322,egs_nearfield_5,1
b322,egs_nearfield_6,1
b322,egs_nearfield_7,1
b322,egs_nearfield_8,1
b322,egs_nearfield_9,1
b322,egs_nearfield_10,1
b323,BATTERY,1
b323,biopower,1
b323,caes,1
b323,can-imports,1
b323,coal-CCS-F1,1
b323,coal-CCS-F2,1
b323,coal-CCS-F3,1
b323,Coal-IGCC,1
b323,coal-new,1
b323,CoalOldScr,1
b323,CoalOldUns,1
b323,CofireNew,1
b323,CofireOld,1
b323,csp1_1,1
b323,csp1_10,1
b323,csp1_11,1
b323,csp1_12,1
b323,csp1_2,1
b323,csp1_3,1
b323,csp1_4,1
b323,csp1_5,1
b323,csp1_6,1
b323,csp1_7,1
b323,csp1_8,1
b323,csp1_9,1
b323,dac,1
b323,distpv,1
b323,dupv_1,1
b323,dupv_10,1
b323,dupv_2,1
b323,dupv_3,1
b323,dupv_4,1
b323,dupv_5,1
b323,dupv_6,1
b323,dupv_7,1
b323,dupv_8,1
b323,dupv_9,1
b323,electrolyzer,1
b323,Gas-CC,1
b323,Gas-CC-CCS-F1,1
b323,Gas-CC-CCS-F2,1
b323,Gas-CC-CCS-F3,1
b323,Gas-CT,1
b323,hydD,1
b323,hydED,1
b323,hydEND,1
b323,hydND,1
b323,hydNPD,1
b323,hydNPND,1
b323,Hydro,1
b323,hydSD,1
b323,hydSND,1
b323,hydUD,1
b323,hydUND,1
b323,ice,1
b323,lfill-gas,1
b323,MHKwave,1
b323,Nuclear,1
b323,Nuclear-SMR,1
b323,Ocean,1
b323,o-g-s,1
b323,PSH,1
b323,H2-CC,1
b323,H2-CT,1
b323,smr,1
b323,smr_ccs,1
b323,UPV,1
b323,OFSWIND,1
b323,ONSWIND,1
b323,coal-CCS_mod,1
b323,coal-CCS_max,1
b323,Gas-CC-CCS_mod,1
b323,Gas-CC-CCS_max,1
b323,beccs_mod,1
b323,beccs_max,1
b323,dac_gas,1
b323,egs_allkm_1,1
b323,egs_allkm_2,1
b323,egs_allkm_3,1
b323,egs_allkm_4,1
b323,egs_allkm_5,1
b323,egs_allkm_6,1
b323,egs_allkm_7,1
b323,egs_allkm_8,1
b323,egs_allkm_9,1
b323,egs_allkm_10,1
b323,geohydro_allkm_1,1
b323,geohydro_allkm_2,1
b323,geohydro_allkm_3,1
b323,geohydro_allkm_4,1
b323,geohydro_allkm_5,1
b323,geohydro_allkm_6,1
b323,geohydro_allkm_7,1
b323,geohydro_allkm_8,1
b323,geohydro_allkm_9,1
b323,geohydro_allkm_10,1
b323,egs_nearfield_1,1
b323,egs_nearfield_2,1
b323,egs_nearfield_3,1
b323,egs_nearfield_4,1
b323,egs_nearfield_5,1
b323,egs_nearfield_6,1
b323,egs_nearfield_7,1
b323,egs_nearfield_8,1
b323,egs_nearfield_9,1
b323,egs_nearfield_10,1
b324,BATTERY,1
b324,biopower,1
b324,caes,1
b324,can-imports,1
b324,coal-CCS-F1,1
b324,coal-CCS-F2,1
b324,coal-CCS-F3,1
b324,Coal-IGCC,1
b324,coal-new,1
b324,CoalOldScr,1
b324,CoalOldUns,1
b324,CofireNew,1
b324,CofireOld,1
b324,csp1_1,1
b324,csp1_10,1
b324,csp1_11,1
b324,csp1_12,1
b324,csp1_2,1
b324,csp1_3,1
b324,csp1_4,1
b324,csp1_5,1
b324,csp1_6,1
b324,csp1_7,1
b324,csp1_8,1
b324,csp1_9,1
b324,dac,1
b324,distpv,1
b324,dupv_1,1
b324,dupv_10,1
b324,dupv_2,1
b324,dupv_3,1
b324,dupv_4,1
b324,dupv_5,1
b324,dupv_6,1
b324,dupv_7,1
b324,dupv_8,1
b324,dupv_9,1
b324,electrolyzer,1
b324,Gas-CC,1
b324,Gas-CC-CCS-F1,1
b324,Gas-CC-CCS-F2,1
b324,Gas-CC-CCS-F3,1
b324,Gas-CT,1
b324,hydD,1
b324,hydED,1
b324,hydEND,1
b324,hydND,1
b324,hydNPD,1
b324,hydNPND,1
b324,Hydro,1
b324,hydSD,1
b324,hydSND,1
b324,hydUD,1
b324,hydUND,1
b324,ice,1
b324,lfill-gas,1
b324,MHKwave,1
b324,Nuclear,1
b324,Nuclear-SMR,1
b324,Ocean,1
b324,o-g-s,1
b324,PSH,1
b324,H2-CC,1
b324,H2-CT,1
b324,smr,1
b324,smr_ccs,1
b324,UPV,1
b324,OFSWIND,1
b324,ONSWIND,1
b324,coal-CCS_mod,1
b324,coal-CCS_max,1
b324,Gas-CC-CCS_mod,1
b324,Gas-CC-CCS_max,1
b324,beccs_mod,1
b324,beccs_max,1
b324,dac_gas,1
b324,egs_allkm_1,1
b324,egs_allkm_2,1
b324,egs_allkm_3,1
b324,egs_allkm_4,1
b324,egs_allkm_5,1
b324,egs_allkm_6,1
b324,egs_allkm_7,1
b324,egs_allkm_8,1
b324,egs_allkm_9,1
b324,egs_allkm_10,1
b324,geohydro_allkm_1,1
b324,geohydro_allkm_2,1
b324,geohydro_allkm_3,1
b324,geohydro_allkm_4,1
b324,geohydro_allkm_5,1
b324,geohydro_allkm_6,1
b324,geohydro_allkm_7,1
b324,geohydro_allkm_8,1
b324,geohydro_allkm_9,1
b324,geohydro_allkm_10,1
b324,egs_nearfield_1,1
b324,egs_nearfield_2,1
b324,egs_nearfield_3,1
b324,egs_nearfield_4,1
b324,egs_nearfield_5,1
b324,egs_nearfield_6,1
b324,egs_nearfield_7,1
b324,egs_nearfield_8,1
b324,egs_nearfield_9,1
b324,egs_nearfield_10,1
b325,BATTERY,1
b325,biopower,1
b325,caes,1
b325,can-imports,1
b325,coal-CCS-F1,1
b325,coal-CCS-F2,1
b325,coal-CCS-F3,1
b325,Coal-IGCC,1
b325,coal-new,1
b325,CoalOldScr,1
b325,CoalOldUns,1
b325,CofireNew,1
b325,CofireOld,1
b325,csp1_1,1
b325,csp1_10,1
b325,csp1_11,1
b325,csp1_12,1
b325,csp1_2,1
b325,csp1_3,1
b325,csp1_4,1
b325,csp1_5,1
b325,csp1_6,1
b325,csp1_7,1
b325,csp1_8,1
b325,csp1_9,1
b325,dac,1
b325,distpv,1
b325,dupv_1,1
b325,dupv_10,1
b325,dupv_2,1
b325,dupv_3,1
b325,dupv_4,1
b325,dupv_5,1
b325,dupv_6,1
b325,dupv_7,1
b325,dupv_8,1
b325,dupv_9,1
b325,electrolyzer,1
b325,Gas-CC,1
b325,Gas-CC-CCS-F1,1
b325,Gas-CC-CCS-F2,1
b325,Gas-CC-CCS-F3,1
b325,Gas-CT,1
b325,hydD,1
b325,hydED,1
b325,hydEND,1
b325,hydND,1
b325,hydNPD,1
b325,hydNPND,1
b325,Hydro,1
b325,hydSD,1
b325,hydSND,1
b325,hydUD,1
b325,hydUND,1
b325,ice,1
b325,lfill-gas,1
b325,MHKwave,1
b325,Nuclear,1
b325,Nuclear-SMR,1
b325,Ocean,1
b325,o-g-s,1
b325,PSH,1
b325,H2-CC,1
b325,H2-CT,1
b325,smr,1
b325,smr_ccs,1
b325,UPV,1
b325,OFSWIND,1
b325,ONSWIND,1
b325,coal-CCS_mod,1
b325,coal-CCS_max,1
b325,Gas-CC-CCS_mod,1
b325,Gas-CC-CCS_max,1
b325,beccs_mod,1
b325,beccs_max,1
b325,dac_gas,1
b325,egs_allkm_1,1
b325,egs_allkm_2,1
b325,egs_allkm_3,1
b325,egs_allkm_4,1
b325,egs_allkm_5,1
b325,egs_allkm_6,1
b325,egs_allkm_7,1
b325,egs_allkm_8,1
b325,egs_allkm_9,1
b325,egs_allkm_10,1
b325,geohydro_allkm_1,1
b325,geohydro_allkm_2,1
b325,geohydro_allkm_3,1
b325,geohydro_allkm_4,1
b325,geohydro_allkm_5,1
b325,geohydro_allkm_6,1
b325,geohydro_allkm_7,1
b325,geohydro_allkm_8,1
b325,geohydro_allkm_9,1
b325,geohydro_allkm_10,1
b325,egs_nearfield_1,1
b325,egs_nearfield_2,1
b325,egs_nearfield_3,1
b325,egs_nearfield_4,1
b325,egs_nearfield_5,1
b325,egs_nearfield_6,1
b325,egs_nearfield_7,1
b325,egs_nearfield_8,1
b325,egs_nearfield_9,1
b325,egs_nearfield_10,1
